welcome.started,welcome.stopped,ID-Nummer,Alter,Geschlecht (optional),date,expName,psychopyVersion,OS,frameRate,load_guess_conditions.started,load_guess_conditions.stopped,guess_conditions.thisRepN,guess_conditions.thisTrialN,guess_conditions.thisN,guess_conditions.thisIndex,guess_conditions.ran,guess_trial,randomizer,instructions1.started,instructions1.stopped,instruction1_key.keys,instruction1_key.rt,instruction1_key.duration,instructions2.started,instructions2.stopped,instruction2_key.keys,instruction2_key.rt,instruction2_key.duration,instructions3.started,instructions3.stopped,instruction3_key.keys,instruction3_key.rt,instruction3_key.duration,instructions4.started,instructions4.stopped,instruction4_key.keys,instruction4_key.rt,instruction4_key.duration,instructions5.started,instructions5.stopped,instruction5_key.keys,instruction5_key.rt,instruction5_key.duration,iti_learning_practice.started,iti_learning_practice.stopped,guess.started,guess.stopped,end_guess.keys,guess_response.started,guess_response.stopped,guess_reached.keys,feedback_guess.started,feedback_guess.stopped,trial_type,encode.started,encode.stopped,end_encoding.keys,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,cue,target,guess_reached.rt,guess_reached.duration,start_task.started,start_task.stopped,start_key.keys,start_key.rt,start_key.duration,iti_learning.started,iti_learning.stopped,task_break.started,task_break.stopped,task_break_resp.keys,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,learning_trials.ran,task_break_resp.rt,task_break_resp.duration,end_part1.started,end_part1.stopped,end_part1_key.keys,end_part1_key.rt,end_part1_key.duration,instructions_recall1.started,instructions_recall1.stopped,recall_instructions1_key.keys,recall_instructions1_key.rt,recall_instructions1_key.duration,instructions_recall2.started,instructions_recall2.stopped,recall_instructions1_key_2.keys,recall_instructions1_key_2.rt,recall_instructions1_key_2.duration,iti.started,iti.stopped,cued_recall.started,cued_recall.stopped,end_cued_recall.keys,recall_response.started,recall_response.stopped,recall_reached.keys,recall_reached.rt,recall_reached.duration,letter_options,recall_select.started,recall_select.stopped,recall_selection.keys,recall_feedback.started,recall_feedback.stopped,end_feedback.keys,test_practice_trials.thisRepN,test_practice_trials.thisTrialN,test_practice_trials.thisN,test_practice_trials.thisIndex,test_practice_trials.ran,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,recall_selection.rt,recall_selection.duration,end_part2.started,end_part2.stopped,end_part2_key.keys,end_part2_key.rt,end_part2_key.duration,instructions_semantic_mapping1.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,sm_trial_type,item.started,item.stopped,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,mapping_break.started,mapping_break.stopped,break_resp.keys,semantic_mapping.thisRepN,semantic_mapping.thisTrialN,semantic_mapping.thisN,semantic_mapping.thisIndex,semantic_mapping.ran,list_item,kind,break_resp.rt,break_resp.duration,thanks.started,thanks.stopped
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.609,248.608,,248.609,250.608,h,,,Guess,250.61,253.608,,,,,,,Pumpe,Reifen,0.479,,,,,,,241.609,245.608,253.609,253.609,,0,14,14,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.61,257.613,,257.613,257.615,,,,Read,257.616,260.608,,,,,,,Vogel,Feder,,,,,,,,253.61,257.608,260.608,260.608,,0,15,15,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.609,264.611,,264.611,264.612,,,,Read,264.612,267.608,,,,,,,Mappe,Buch,,,,,,,,260.609,264.608,267.608,267.609,,0,16,16,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.609,274.607,,274.608,276.608,f,,,Guess,276.609,279.609,,,,,,,Agent,Reise,0.48,,,,,,,267.609,271.608,279.609,279.609,,0,17,17,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.61,283.612,,283.612,283.613,,,,Read,283.614,286.608,,,,,,,Akrobatin,Seil,,,,,,,,279.61,283.608,286.608,286.608,,0,18,18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.609,290.61,,290.611,290.612,,,,Read,290.612,293.608,,,,,,,Golf,Loch,,,,,,,,286.609,290.608,293.608,293.609,,0,19,19,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.609,300.608,,300.609,302.608,f,,,Guess,302.61,305.608,,,,,,,Beweis,Gericht,0.518,,,,,,,293.609,297.607,305.608,305.608,,0,20,20,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.61,312.608,,312.609,314.608,h,,,Guess,314.61,317.608,,,,,,,Kino,Theater,0.812,,,,,,,305.609,309.608,317.608,317.609,,0,21,21,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.609,324.608,,324.609,326.608,h,,,Guess,326.609,329.608,,,,,,,Zug,Flugzeug,0.75,,,,,,,317.609,321.608,329.608,329.608,,0,22,22,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.61,333.613,,333.613,333.616,,,,Read,333.616,336.608,,,,,,,Publikum,Applaus,,,,,,,,329.609,333.608,336.608,336.608,,0,23,23,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.592,343.591,,343.592,345.591,h,,,Guess,345.593,348.591,,,,,,,Wasserfall,Felsen,0.949,,,,,,,336.609,340.591,348.591,348.592,,0,24,24,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.592,352.594,,352.594,352.595,,,,Read,352.595,355.591,,,,,,,Shampoo,Seife,,,,,,,,348.593,352.591,355.591,355.591,,0,25,25,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.594,359.596,,359.597,359.599,,,,Read,359.6,362.59,,,,,,,Safari,Ausflug,,,,,,,,355.592,359.591,362.59,362.591,,0,26,26,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.592,366.593,,366.593,366.594,,,,Read,366.595,369.591,,,,,,,Anführer,Boss,,,,,,,,362.591,366.591,369.591,369.591,,0,27,27,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.593,373.594,,373.594,373.595,,,,Read,373.595,376.591,,,,,,,Insel,Meer,,,,,,,,369.592,373.591,376.591,376.592,,0,28,28,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.592,383.591,,383.592,385.592,g,,,Guess,385.594,388.591,,,,,,,Eingeweide,Organ,1.894,,,,,,,376.593,380.591,388.591,388.592,,0,29,29,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.592,395.591,,395.592,397.591,g,,,Guess,397.593,400.591,,,,,,,Rauch,Nebel,0.781,,,,,,,388.593,392.591,400.591,400.592,,0,30,30,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.592,407.591,,407.592,409.591,h,,,Guess,409.594,412.591,,,,,,,Schauspielerin,Frau,0.862,,,,,,,400.593,404.591,412.591,412.592,,0,31,31,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.592,419.591,,419.592,421.591,h,,,Guess,421.593,424.591,,,,,,,Karneval,Festival,0.512,,,,,,,412.593,416.591,424.591,424.592,,0,32,32,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.591,431.591,,431.592,433.592,g,,,Guess,433.594,436.591,,,,,,,Definition,Begriff,0.366,,,,,,,424.592,428.59,436.591,436.592,,0,33,33,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.592,443.591,,443.592,445.591,g,,,Guess,445.593,448.591,,,,,,,Wein,Abendessen,0.615,,,,,,,436.593,440.591,448.591,448.591,,0,34,34,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.592,452.593,,452.594,452.595,,,,Read,452.595,455.591,,,,,,,Vers,Poesie,,,,,,,,448.592,452.591,455.591,455.591,,0,35,35,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.593,459.595,,459.596,459.597,,,,Read,459.598,462.591,,,,,,,Geburtstag,Kerze,,,,,,,,455.592,459.591,462.591,462.592,,0,36,36,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.592,466.593,,466.593,466.594,,,,Read,466.595,469.591,,,,,,,Experiment,Versuch,,,,,,,,462.592,466.591,469.591,469.591,,0,37,37,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.592,473.593,,473.594,473.594,,,,Read,473.595,476.591,,,,,,,Zunge,Backe,,,,,,,,469.591,473.59,476.591,476.591,,0,38,38,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.592,480.593,,480.593,480.594,,,,Read,480.594,483.591,,,,,,,Kind,Junge,,,,,,,,476.592,480.59,483.592,487.457,space,0,39,39,60,1,3.847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.46,491.462,,491.462,491.464,,,,Read,491.465,494.457,,,,,,,Helm,Kopf,,,,,,,,487.459,491.457,494.458,494.458,,0,40,40,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.459,498.46,,498.461,498.462,,,,Read,498.462,501.457,,,,,,,Schwan,Taube,,,,,,,,494.458,498.457,501.457,501.458,,0,41,41,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.458,505.46,,505.46,505.461,,,,Read,505.461,508.457,,,,,,,Teller,Gabel,,,,,,,,501.459,505.457,508.457,508.457,,0,42,42,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.46,515.457,,515.459,517.457,h,,,Guess,517.46,520.457,,,,,,,Geschwister,Eltern,0.442,,,,,,,508.459,512.458,520.458,520.458,,0,43,43,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.459,527.457,,527.458,529.457,h,,,Guess,529.459,532.457,,,,,,,Mauer,Straße,0.598,,,,,,,520.459,524.457,532.457,532.458,,0,44,44,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.458,539.458,,539.46,541.457,h,,,Guess,541.46,544.457,,,,,,,Tradition,Weihnachten,0.548,,,,,,,532.459,536.457,544.457,544.458,,0,45,45,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.458,551.457,,551.459,553.457,g,,,Guess,553.459,556.457,,,,,,,Beutel,Sack,0.413,,,,,,,544.459,548.457,556.457,556.458,,0,46,46,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.459,563.458,,563.459,565.456,h,,,Guess,565.458,568.457,,,,,,,Chips,Salz,0.414,,,,,,,556.459,560.457,568.458,568.458,,0,47,47,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.459,572.46,,572.461,572.461,,,,Read,572.462,575.457,,,,,,,Häftling,Verurteilter,,,,,,,,568.459,572.457,575.458,575.458,,0,48,48,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.459,582.457,,582.458,584.457,g,,,Guess,584.459,587.458,,,,,,,Tänzer,Musik,0.753,,,,,,,575.459,579.457,587.458,587.458,,0,49,49,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.459,591.462,,591.462,591.464,,,,Read,591.465,594.457,,,,,,,Zimt,Rolle,,,,,,,,587.459,591.457,594.457,594.457,,0,50,50,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.459,598.46,,598.46,598.461,,,,Read,598.462,601.457,,,,,,,Tee,Blätter,,,,,,,,594.458,598.457,601.457,601.457,,0,51,51,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.459,605.46,,605.461,605.461,,,,Read,605.462,608.457,,,,,,,Brise,Luft,,,,,,,,601.459,605.457,608.457,608.457,,0,52,52,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.458,612.46,,612.46,612.461,,,,Read,612.461,615.457,,,,,,,Rose,Dorne,,,,,,,,608.458,612.457,615.457,615.457,,0,53,53,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.459,622.457,,622.459,624.457,g,,,Guess,624.459,627.457,,,,,,,Floh,Käfer,1.362,,,,,,,615.458,619.457,627.457,627.457,,0,54,54,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.458,634.457,,634.458,636.457,g,,,Guess,636.459,639.458,,,,,,,Service,Kunde,0.463,,,,,,,627.458,631.457,639.458,639.458,,0,55,55,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.458,646.457,,646.459,648.457,h,,,Guess,648.458,651.457,,,,,,,Königreich,Schloss,0.853,,,,,,,639.459,643.456,651.457,651.457,,0,56,56,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.458,655.46,,655.46,655.461,,,,Read,655.461,658.456,,,,,,,Raum,Platz,,,,,,,,651.458,655.457,658.456,658.456,,0,57,57,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.458,662.459,,662.459,662.459,,,,Read,662.46,665.458,,,,,,,Kante,Messer,,,,,,,,658.457,662.457,665.458,665.458,,0,58,58,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.459,672.457,,672.459,674.456,g,,,Guess,674.458,677.457,,,,,,,Traube,Rosine,0.529,,,,,,,665.459,669.457,677.457,677.457,,0,59,59,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.458,681.46,,681.46,681.461,,,,Read,681.461,684.457,,,,,,,Küche,Tisch,,,,,,,,677.459,681.457,684.457,684.457,,0,60,60,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.458,691.458,,691.46,693.457,g,,,Guess,693.459,696.457,,,,,,,Kamin,Ziegel,0.659,,,,,,,684.458,688.457,696.457,696.457,,0,61,61,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,777249,24,weiblich,2025-01-07_14h04.21.172,guess,2024.2.4,MacIntel,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.458,700.46,,700.46,700.461,,,,Read,700.461,703.457,,,,,,,Winkel,Kurve,,,,,,,,696.458,700.457,703.457,703.457,,0,62,62,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
