welcome.started,welcome.stopped,ID-Nummer,Alter,Geschlecht (optional),date,expName,psychopyVersion,OS,frameRate,participant,load_guess_conditions.started,load_guess_conditions.stopped,guess_conditions.thisRepN,guess_conditions.thisTrialN,guess_conditions.thisN,guess_conditions.thisIndex,guess_conditions.ran,guess_trial,randomizer,instructions1.started,instructions1.stopped,instruction1_key.keys,instruction1_key.rt,instruction1_key.duration,instructions2.started,instructions2.stopped,instruction2_key.keys,instruction2_key.rt,instruction2_key.duration,instructions3.started,instructions3.stopped,instruction3_key.keys,instruction3_key.rt,instruction3_key.duration,instructions4.started,instructions4.stopped,instruction4_key.keys,instruction4_key.rt,instruction4_key.duration,instructions5.started,instructions5.stopped,instruction5_key.keys,instruction5_key.rt,instruction5_key.duration,iti_learning_practice.started,iti_learning_practice.stopped,guess.started,guess.stopped,end_guess.keys,guess_response.started,guess_response.stopped,guess_reached.keys,feedback_guess.started,feedback_guess.stopped,trial_type,encode.started,encode.stopped,end_encoding.keys,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,cue,target,start_task.started,start_task.stopped,start_key.keys,start_key.rt,start_key.duration,iti_learning.started,iti_learning.stopped,task_break.started,task_break.stopped,task_break_resp.keys,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,learning_trials.ran,guess_reached.rt,guess_reached.duration,task_break_resp.rt,task_break_resp.duration,end_part1.started,end_part1.stopped,end_part1_key.keys,end_part1_key.rt,end_part1_key.duration,instructions_recall1.started,instructions_recall1.stopped,recall_instructions1_key.keys,recall_instructions1_key.rt,recall_instructions1_key.duration,instructions_recall2.started,instructions_recall2.stopped,recall_instructions1_key_2.keys,recall_instructions1_key_2.rt,recall_instructions1_key_2.duration,iti.started,iti.stopped,cued_recall.started,cued_recall.stopped,end_cued_recall.keys,recall_response.started,recall_response.stopped,recall_reached.keys,letter_options,recall_select.started,recall_select.stopped,recall_selection.keys,recall_feedback.started,recall_feedback.stopped,end_feedback.keys,test_practice_trials.thisRepN,test_practice_trials.thisTrialN,test_practice_trials.thisN,test_practice_trials.thisIndex,test_practice_trials.ran,recall_reached.rt,recall_reached.duration,recall_selection.rt,recall_selection.duration,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,end_part2.started,end_part2.stopped,end_part2_key.keys,end_part2_key.rt,end_part2_key.duration,instructions_semantic_mapping1.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,sm_trial_type,item.started,item.stopped,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,mapping_break.started,mapping_break.stopped,break_resp.keys,semantic_mapping.thisRepN,semantic_mapping.thisTrialN,semantic_mapping.thisN,semantic_mapping.thisIndex,semantic_mapping.ran,list_item,kind,break_resp.rt,break_resp.duration,thanks.started,thanks.stopped
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.2603,206.2617,,206.2624,206.2637,,,,Read,206.2651,209.2578,,,,,,,Shampoo,Seife,,,,,,202.2588,206.2584,209.2579,209.2579,,0,10,10,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.2601,213.2616,,213.2626,213.2643,,,,Read,213.266,216.2582,,,,,,,Vampir,Geist,,,,,,209.2586,213.259,216.2583,216.2585,,0,11,11,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.2613,220.2643,,220.2652,220.2668,,,,Read,220.2699,223.2585,,,,,,,Soldat,Kämpfer,,,,,,216.2593,220.2599,223.2585,223.2586,,0,12,12,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.2613,230.2584,,230.26,232.2591,h,,,Guess,232.2612,235.2583,,,,,,,Juwel,Gold,,,,,,223.2592,227.2597,235.2583,235.2585,,0,13,13,57,1,1.5653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.2596,239.262,,239.2633,239.2653,,,,Read,239.2675,242.2582,,,,,,,Experiment,Versuch,,,,,,235.2593,239.2581,242.2583,242.2584,,0,14,14,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.2586,246.26,,246.2609,246.262,,,,Read,246.264,249.2583,,,,,,,Kante,Messer,,,,,,242.2591,246.2577,249.2583,249.2584,,0,15,15,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.2587,256.2579,,256.2588,258.2584,h,,,Guess,258.2602,261.2588,,,,,,,Geschwister,Eltern,,,,,,249.2589,253.2578,261.259,261.2598,,0,16,16,16,1,1.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.2613,265.2628,,265.2637,265.265,,,,Read,265.2665,268.258,,,,,,,Anführer,Boss,,,,,,261.2611,265.2599,268.258,268.258,,0,17,17,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.259,272.2608,,272.2619,272.2632,,,,Read,272.2647,275.2579,,,,,,,Winkel,Kurve,,,,,,268.2587,272.258,275.258,275.258,,0,18,18,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.2591,279.2608,,279.2618,279.263,,,,Read,279.2649,282.2603,,,,,,,Safari,Ausflug,,,,,,275.2588,279.2581,282.2604,282.2605,,0,19,19,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.2596,286.261,,286.2618,286.2632,,,,Read,286.265,289.2582,,,,,,,Mappe,Buch,,,,,,282.2614,286.2586,289.2582,289.2584,,0,20,20,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.2607,296.258,,296.2599,298.258,g,,,Guess,298.2599,301.2579,,,,,,,Service,Kunde,,,,,,289.26,293.258,301.2579,301.258,,0,21,21,8,1,1.3145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.2636,308.2703,,308.2732,310.2586,h,,,Guess,310.2606,313.2604,,,,,,,Schnorchel,Flossen,,,,,,301.2588,305.2611,313.2604,313.2606,,0,22,22,67,1,1.3955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.259,317.2609,,317.2619,317.2634,,,,Read,317.265,320.2585,,,,,,,Akrobatin,Seil,,,,,,313.2617,317.258,320.2587,320.2589,,0,23,23,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.2646,327.2583,,327.2606,329.2596,h,,,Guess,329.265,332.258,,,,,,,Schlüssel,Ring,,,,,,320.2597,324.2615,332.2581,332.2583,,0,24,24,40,1,1.2484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.2525,336.2576,,336.2602,336.2643,,,,Read,336.2692,339.2582,,,,,,,Beutel,Sack,,,,,,332.2593,336.2495,339.2583,339.2584,,0,25,25,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.26,346.2579,,346.2591,348.2583,h,,,Guess,348.2602,351.2584,,,,,,,Decke,Kissen,,,,,,339.259,343.2583,351.2586,351.2586,,0,26,26,26,1,1.0347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.2591,358.2582,,358.2593,360.2602,h,,,Guess,360.2623,363.2617,,,,,,,Zeichnung,Bleistift,,,,,,351.2592,355.2582,363.2617,363.2618,,0,27,27,11,1,1.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.2625,370.2582,,370.2593,372.2578,h,,,Guess,372.2597,375.2579,,,,,,,Rose,Dorne,,,,,,363.2633,367.2614,375.2579,375.258,,0,28,28,65,1,0.8928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.2601,379.2616,,379.2624,379.2646,,,,Read,379.2676,382.2595,,,,,,,Beweis,Gericht,,,,,,375.2588,379.2581,382.2597,382.2598,,0,29,29,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.2647,386.2667,,386.2676,386.2704,,,,Read,386.2724,389.26,,,,,,,Kind,Junge,,,,,,382.2608,386.2592,389.2601,389.2601,,0,30,30,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.261,393.2641,,393.2653,393.2671,,,,Read,393.2688,396.2585,,,,,,,Gegenstand,Artikel,,,,,,389.2608,393.2583,396.2587,396.259,,0,31,31,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.2618,400.2653,,400.2668,400.2682,,,,Read,400.2701,403.259,,,,,,,Wein,Abendessen,,,,,,396.2634,400.2593,403.2592,403.2596,,0,32,32,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.261,407.2649,,407.2672,407.2706,,,,Read,407.2748,410.2759,,,,,,,Teller,Gabel,,,,,,403.262,407.2585,410.2764,410.2774,,0,33,33,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.2783,414.2804,,414.2817,414.2855,,,,Read,414.2877,417.2744,,,,,,,Statue,Monument,,,,,,410.2788,414.2767,417.2744,417.2746,,0,34,34,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.2753,421.2768,,421.2777,421.2792,,,,Read,421.2807,424.2745,,,,,,,Scheidung,Anwalt,,,,,,417.2751,421.2742,424.2745,424.2746,,0,35,35,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.2752,428.2765,,428.2773,428.2786,,,,Read,428.28,431.2745,,,,,,,Traube,Rosine,,,,,,424.2754,428.2743,431.2748,431.2749,,0,36,36,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.2762,438.2758,,438.2793,440.2748,g,,,Guess,440.2769,443.2745,,,,,,,Garage,Haus,,,,,,431.2756,435.275,443.2746,443.2749,,0,37,37,31,1,1.0552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.279,447.2815,,447.2833,447.2855,,,,Read,447.2875,450.2748,,,,,,,Rauch,Nebel,,,,,,443.2758,447.2774,450.2748,450.2748,,0,38,38,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.2755,457.2754,,457.2767,459.2747,h,,,Guess,459.2767,462.275,,,,,,,Geburtstag,Kerze,,,,,,450.2757,454.2747,462.275,465.5598,space,0,39,39,15,1,0.6591,,3.2676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.56,469.5615,,469.5629,469.5643,,,,Read,469.566,472.5589,,,,,,,Agent,Reise,,,,,,465.5608,469.5589,472.559,472.5594,,0,40,40,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.5615,479.5581,,479.559,481.5502,h,,,Guess,481.5557,484.5423,,,,,,,Königreich,Schloss,,,,,,472.5618,476.5581,484.5423,484.5424,,0,41,41,63,1,0.6143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.5429,491.5421,,491.5434,493.5415,h,,,Guess,493.5433,496.5433,,,,,,,Tee,Blätter,,,,,,484.5432,488.5413,496.5433,496.5434,,0,42,42,71,1,1.4784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.5511,500.5553,,500.558,500.5621,,,,Read,500.5675,503.5629,,,,,,,Humor,Komödie,,,,,,496.5443,500.5477,503.5631,503.5635,,0,43,43,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.5604,507.5638,,507.566,507.5692,,,,Read,507.5735,510.5582,,,,,,,Zunge,Backe,,,,,,503.5656,507.5579,510.5582,510.5583,,0,44,44,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.5593,517.5581,,517.5592,519.5596,g,,,Guess,519.5625,522.5581,,,,,,,Zimt,Rolle,,,,,,510.559,514.5583,522.5582,522.5583,,0,45,45,77,1,0.3478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.5603,529.5581,,529.5592,531.5578,h,,,Guess,531.5594,534.5578,,,,,,,Schwan,Taube,,,,,,522.5593,526.5593,534.5578,534.558,,0,46,46,69,1,0.8165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.5592,538.5606,,538.5614,538.5626,,,,Read,538.5642,541.5577,,,,,,,Teleskop,Mikroskop,,,,,,534.5594,538.5581,541.5578,541.5579,,0,47,47,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.5597,548.5584,,548.5593,550.5591,g,,,Guess,550.5617,553.5585,,,,,,,Fakt,Wissen,,,,,,541.5587,545.5587,553.5587,553.5589,,0,48,48,4,1,1.1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.5597,557.5611,,557.5619,557.563,,,,Read,557.5645,560.5578,,,,,,,Pumpe,Reifen,,,,,,553.5598,557.5585,560.5579,560.5579,,0,49,49,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.5612,564.5682,,564.5709,564.5744,,,,Read,564.5788,567.5758,,,,,,,Eingeweide,Organ,,,,,,560.5586,564.559,567.5758,567.576,,0,50,50,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.5804,574.5748,,574.5758,576.5781,g,,,Guess,576.5848,579.5786,,,,,,,Schauspielerin,Frau,,,,,,567.5777,571.5767,579.5787,579.579,,0,51,51,66,1,0.6811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.5788,583.5814,,583.5824,583.5839,,,,Read,583.5855,586.5746,,,,,,,Chips,Salz,,,,,,579.5812,583.5758,586.5746,586.5748,,0,52,52,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.5759,590.5774,,590.5782,590.5795,,,,Read,590.581,593.5745,,,,,,,Brise,Luft,,,,,,586.5755,590.5748,593.5747,593.5747,,0,53,53,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.5754,600.5745,,600.5754,602.5747,h,,,Guess,602.5769,605.5749,,,,,,,Publikum,Applaus,,,,,,593.5755,597.5744,605.575,605.5751,,0,54,54,37,1,1.0638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.5781,609.5814,,609.5823,609.5838,,,,Read,609.5854,612.5744,,,,,,,Raum,Platz,,,,,,605.5759,609.5768,612.5744,612.5745,,0,55,55,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309821,28,männlich,2025-01-08_12h33.03.482,guess,2024.2.4,Linux x86_64,59.88023952,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.5786,619.5748,,619.5757,621.5745,g,,,Guess,621.5768,624.5779,,,,,,,Klebstoff,Papier,,,,,,612.5752,616.5755,624.578,624.5781,,0,56,56,62,1,1.1746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
