welcome.started,welcome.stopped,ID-Nummer,Alter,Geschlecht (optional),date,expName,psychopyVersion,OS,frameRate,participant,load_guess_conditions.started,load_guess_conditions.stopped,guess_conditions.thisRepN,guess_conditions.thisTrialN,guess_conditions.thisN,guess_conditions.thisIndex,guess_conditions.ran,guess_trial,randomizer,instructions1.started,instructions1.stopped,instruction1_key.keys,instruction1_key.rt,instruction1_key.duration,instructions2.started,instructions2.stopped,instruction2_key.keys,instruction2_key.rt,instruction2_key.duration,instructions3.started,instructions3.stopped,instruction3_key.keys,instruction3_key.rt,instruction3_key.duration,instructions4.started,instructions4.stopped,instruction4_key.keys,instruction4_key.rt,instruction4_key.duration,instructions5.started,instructions5.stopped,instruction5_key.keys,instruction5_key.rt,instruction5_key.duration,iti_learning_practice.started,iti_learning_practice.stopped,guess.started,guess.stopped,end_guess.keys,guess_response.started,guess_response.stopped,guess_reached.keys,feedback_guess.started,feedback_guess.stopped,trial_type,encode.started,encode.stopped,end_encoding.keys,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,cue,target,guess_reached.rt,guess_reached.duration,start_task.started,start_task.stopped,start_key.keys,start_key.rt,start_key.duration,iti_learning.started,iti_learning.stopped,task_break.started,task_break.stopped,task_break_resp.keys,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,learning_trials.ran,task_break_resp.rt,task_break_resp.duration,end_part1.started,end_part1.stopped,end_part1_key.keys,end_part1_key.rt,end_part1_key.duration,instructions_recall1.started,instructions_recall1.stopped,recall_instructions1_key.keys,recall_instructions1_key.rt,recall_instructions1_key.duration,instructions_recall2.started,instructions_recall2.stopped,recall_instructions1_key_2.keys,recall_instructions1_key_2.rt,recall_instructions1_key_2.duration,iti.started,iti.stopped,cued_recall.started,cued_recall.stopped,end_cued_recall.keys,recall_response.started,recall_response.stopped,recall_reached.keys,recall_reached.rt,recall_reached.duration,letter_options,recall_select.started,recall_select.stopped,recall_selection.keys,recall_feedback.started,recall_feedback.stopped,end_feedback.keys,test_practice_trials.thisRepN,test_practice_trials.thisTrialN,test_practice_trials.thisN,test_practice_trials.thisIndex,test_practice_trials.ran,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,recall_selection.rt,recall_selection.duration,end_part2.started,end_part2.stopped,end_part2_key.keys,end_part2_key.rt,end_part2_key.duration,instructions_semantic_mapping1.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,sm_trial_type,item.started,item.stopped,living_nonliving.keys,end_mapping.keys,mapping_break.started,mapping_break.stopped,break_resp.keys,semantic_mapping.thisRepN,semantic_mapping.thisTrialN,semantic_mapping.thisN,semantic_mapping.thisIndex,semantic_mapping.ran,list_item,kind,living_nonliving.rt,living_nonliving.duration,break_resp.rt,break_resp.duration,thanks.started,thanks.stopped
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.534,188.5345,,188.5351,188.5355,,,,Read,188.5362,191.536,,,,,,,Akrobatin,Seil,,,,,,,,184.5304,188.5334,191.536,191.5361,,0,12,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.5395,198.5419,,198.5423,200.5435,h,,,Guess,200.5442,203.546,,,,,,,Häftling,Verurteilter,0.4716,,,,,,,191.5364,195.5392,203.546,203.546,,0,13,13,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.5494,207.5498,,207.5499,207.5504,,,,Read,207.5509,210.5518,,,,,,,Juwel,Gold,,,,,,,,203.5464,207.5491,210.5518,210.5518,,0,14,14,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.5553,217.5576,,217.5581,219.5593,h,,,Guess,219.5599,222.5618,,,,,,,Soldat,Kämpfer,0.8148,,,,,,,210.5521,214.555,222.5618,222.5618,,0,15,15,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.5653,226.5656,,226.5658,226.5664,,,,Read,226.5667,229.5674,,,,,,,Golf,Loch,,,,,,,,222.5621,226.5648,229.5674,229.5675,,0,16,16,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.5721,233.5727,,233.5732,233.5739,,,,Read,233.5746,236.5736,,,,,,,Beutel,Sack,,,,,,,,229.5678,233.5716,236.5736,236.5736,,0,17,17,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.5768,243.5791,,243.5795,245.5811,g,,,Guess,245.5819,248.5833,,,,,,,Tradition,Weihnachten,0.9034,,,,,,,236.5741,240.5765,248.5834,248.5835,,0,18,18,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.5869,255.5893,,255.5899,257.5906,g,,,Guess,257.5914,260.5934,,,,,,,Königreich,Schloss,0.732,,,,,,,248.5838,252.5864,260.5934,260.5934,,0,19,19,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.5969,267.5992,,267.5997,269.6009,h,,,Guess,269.6016,272.6034,,,,,,,Gast,Zimmer,1.0064,,,,,,,260.5937,264.5966,272.6035,272.6035,,0,20,20,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.607,279.6093,,279.6097,281.6109,g,,,Guess,281.6114,284.6132,,,,,,,Scheidung,Anwalt,1.0791,,,,,,,272.6038,276.6066,284.6133,284.6134,,0,21,21,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.6169,288.6172,,288.6175,288.6184,,,,Read,288.6191,291.6191,,,,,,,Brise,Luft,,,,,,,,284.6137,288.6165,291.6191,291.6191,,0,22,22,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.6227,298.6249,,298.6254,300.6264,h,,,Guess,300.627,303.6291,,,,,,,Humor,Komödie,0.9406,,,,,,,291.6194,295.6224,303.6292,303.6292,,0,23,23,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.6327,310.6348,,310.6352,312.6365,g,,,Guess,312.637,315.6392,,,,,,,Fakt,Wissen,0.5829,,,,,,,303.6295,307.6322,315.6392,315.6392,,0,24,24,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.6425,319.6429,,319.6431,319.6435,,,,Read,319.6439,322.6445,,,,,,,Rose,Dorne,,,,,,,,315.6396,319.6423,322.6445,322.6447,,0,25,25,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.6486,329.6506,,329.6509,331.6524,h,,,Guess,331.6529,334.6547,,,,,,,Wein,Abendessen,0.7951,,,,,,,322.6449,326.6482,334.6548,334.6548,,0,26,26,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.6587,341.6608,,341.6611,343.6623,g,,,Guess,343.6632,346.6649,,,,,,,Rauch,Nebel,1.2874,,,,,,,334.6552,338.6583,346.6649,346.665,,0,27,27,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.6684,350.6688,,350.6691,350.6695,,,,Read,350.67,353.6708,,,,,,,Traube,Rosine,,,,,,,,346.6654,350.668,353.6709,353.6709,,0,28,28,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.6746,357.6769,,357.6772,357.6776,,,,Read,357.6778,360.6769,,,,,,,Teleskop,Mikroskop,,,,,,,,353.6712,357.6739,360.677,360.677,,0,29,29,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.68,367.6823,,367.6828,369.684,g,,,Guess,369.6848,372.6865,,,,,,,Schnorchel,Flossen,1.0302,,,,,,,360.6776,364.6795,372.6865,372.6866,,0,30,30,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.6901,376.6906,,376.691,376.6914,,,,Read,376.6918,379.6923,,,,,,,Flotte,Boot,,,,,,,,372.6868,376.6898,379.6923,379.6923,,0,31,31,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.696,386.6982,,386.6987,388.6996,h,,,Guess,388.7002,391.7023,,,,,,,Blumen,Bouquet,0.7557,,,,,,,379.6925,383.6956,391.7023,391.7023,,0,32,32,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.7058,398.7081,,398.7084,400.7097,g,,,Guess,400.7102,403.7122,,,,,,,Zug,Flugzeug,1.2218,,,,,,,391.7027,395.7054,403.7122,403.7122,,0,33,33,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.7157,410.718,,410.7183,412.7198,h,,,Guess,412.7203,415.7222,,,,,,,Schuh,Stiefel,1.0732,,,,,,,403.7125,407.7153,415.7222,415.7222,,0,34,34,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.7258,422.7279,,422.7282,424.7295,g,,,Guess,424.7301,427.7321,,,,,,,Garage,Haus,1.0254,,,,,,,415.7225,419.7254,427.7321,427.7321,,0,35,35,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.7358,431.7361,,431.7363,431.7369,,,,Read,431.7376,434.738,,,,,,,Shampoo,Seife,,,,,,,,427.7323,431.7354,434.738,434.738,,0,36,36,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.7417,441.7437,,441.7441,443.7455,h,,,Guess,443.7461,446.7479,,,,,,,Diskussion,Vorlesung,0.905,,,,,,,434.7383,438.7413,446.7479,446.7481,,0,37,37,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.7516,450.753,,450.7541,450.7549,,,,Read,450.7553,453.7537,,,,,,,Service,Kunde,,,,,,,,446.7485,450.7512,453.7538,453.7538,,0,38,38,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.7575,457.7585,,457.7596,457.76,,,,Read,457.7606,460.7596,,,,,,,Sitzgurt,Gesetz,,,,,,,,453.754,457.757,460.7596,462.5608,space,0,39,39,21,1,1.7822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.5646,469.5668,,469.5672,471.5687,g,,,Guess,471.5694,474.5709,,,,,,,Vergangenheit,Erinnerungen,1.2337,,,,,,,462.5612,466.5642,474.5709,474.571,,0,40,40,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.5746,478.5751,,478.5755,478.5758,,,,Read,478.5761,481.5768,,,,,,,Experiment,Versuch,,,,,,,,474.5712,478.5743,481.5768,481.5768,,0,41,41,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.5804,485.5808,,485.581,485.5813,,,,Read,485.5817,488.5828,,,,,,,Floh,Käfer,,,,,,,,481.5772,485.58,488.5828,488.5829,,0,42,42,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.5862,492.5867,,492.5871,492.588,,,,Read,492.5885,495.5885,,,,,,,Statue,Monument,,,,,,,,488.5831,492.5857,495.5885,495.5885,,0,43,43,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.5919,502.5941,,502.5944,504.5961,g,,,Guess,504.5965,507.5984,,,,,,,Zimt,Rolle,0.7749,,,,,,,495.5887,499.5917,507.5985,507.5985,,0,44,44,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.6022,514.6042,,514.6045,516.6059,h,,,Guess,516.6063,519.6085,,,,,,,Geschwister,Eltern,0.8377,,,,,,,507.5987,511.6017,519.6085,519.6085,,0,45,45,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.612,526.6141,,526.6144,528.6159,h,,,Guess,528.6166,531.6185,,,,,,,Kind,Junge,0.9995,,,,,,,519.6088,523.6116,531.6185,531.6186,,0,46,46,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.6221,538.6241,,538.6244,540.6259,h,,,Guess,540.6264,543.6285,,,,,,,Teller,Gabel,1.122,,,,,,,531.6189,535.6216,543.6285,543.6286,,0,47,47,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.6324,547.6338,,547.6348,547.6354,,,,Read,547.6356,550.6342,,,,,,,Publikum,Applaus,,,,,,,,543.6288,547.6318,550.6342,550.6343,,0,48,48,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.638,557.6402,,557.6406,559.6418,g,,,Guess,559.6423,562.6441,,,,,,,Bar,Alkohol,0.6183,,,,,,,550.6347,554.6374,562.6441,562.6441,,0,49,49,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.6482,569.6499,,569.6505,571.6516,h,,,Guess,571.6521,574.6544,,,,,,,Kino,Theater,0.9329,,,,,,,562.6445,566.6476,574.6544,574.6544,,0,50,50,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.658,581.6599,,581.6604,583.6616,h,,,Guess,583.6622,586.664,,,,,,,Chips,Salz,0.9846,,,,,,,574.6547,578.6576,586.664,586.664,,0,51,51,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.6678,593.67,,593.6705,595.6714,g,,,Guess,595.6719,598.674,,,,,,,Küche,Tisch,0.5977,,,,,,,586.6644,590.6674,598.674,598.6741,,0,52,52,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.6778,605.68,,605.6805,607.6814,h,,,Guess,607.6819,610.684,,,,,,,Vogel,Feder,0.5485,,,,,,,598.6743,602.6774,610.6841,610.6841,,0,53,53,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.6879,617.69,,617.6904,619.6916,g,,,Guess,619.692,622.694,,,,,,,Insel,Meer,0.7045,,,,,,,610.6845,614.6874,622.694,622.694,,0,54,54,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.698,626.6985,,626.6989,626.6993,,,,Read,626.6998,629.6998,,,,,,,Decke,Kissen,,,,,,,,622.6943,626.6976,629.6998,629.6998,,0,55,55,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.7038,633.7044,,633.705,633.7056,,,,Read,633.7062,636.7056,,,,,,,Karneval,Festival,,,,,,,,629.7001,633.7032,636.7056,636.7057,,0,56,56,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.7095,643.7116,,643.7122,645.7132,h,,,Guess,645.714,648.7155,,,,,,,Tee,Blätter,0.7199,,,,,,,636.706,640.709,648.7155,648.7155,,0,57,57,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.7193,652.7199,,652.7208,652.7221,,,,Read,652.7225,655.7216,,,,,,,Helm,Kopf,,,,,,,,648.7159,652.7189,655.7216,655.7216,,0,58,58,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
